id,title,ingredients,directions,link,source,NER,occasion,flavour_profile
6424,High Protein Pancakes,"[""2 eggs"", ""2 tablespoons vital wheat gluten"", ""1/2 cup cottage cheese"", ""1 dash cinnamon"", ""1 teaspoon baking powder"", ""1 teaspoon vanilla extract"", ""cooking spray, as needed""]","[""Combine all ingredients in blender or food processor. It is imperative that you use a blender or food processor, otherwise it will not be a smooth batter."", ""Heat a pan over medium heat, spray with oil."", ""Pour or spoon about 1/4 cup into a pan, shape into a pancake if needed."", ""These will cook rather slowly, about 2 minutes on each side until slightly browned. Enjoy!""]",www.food.com/recipe/high-protein-pancakes-298915,Gathered,"[""eggs"", ""vital wheat gluten"", ""cottage cheese"", ""cinnamon"", ""baking powder"", ""vanilla"", ""cooking spray""]",Everyday,Vanilla/Cream
6433,Strawberry Pie,"[""1 qt. fresh strawberries"", ""1 c. sugar"", ""6 Tbsp. cornstarch"", ""1 c. water"", ""4 Tbsp. strawberry jello"", ""1 baked pie crust""]","[""Mix sugar with cornstarch and add water."", ""Cook until clear. Remove from heat and add jello."", ""Cool mixture."", ""Place berries in baked crust and pour cooled mixture over berries."", ""Refrigerate several hours before serving."", ""Serve with whipped cream.""]",www.cookbooks.com/Recipe-Details.aspx?id=280778,Gathered,"[""fresh strawberries"", ""sugar"", ""cornstarch"", ""water"", ""strawberry jello"", ""crust""]",Everyday,Fruity/Berry
6436,Stamped Shortbread Cookies,"[""1/2 cup granulated sugar"", ""1 cup butter, softened"", ""2 cups all-purpose flour"", ""1/4 cup cornstarch"", ""3 tablespoons granulated sugar"", ""1 teaspoon dried butter powder""]","[""Heat oven to 350*"", ""In large bowl, comine 1/2 cup sugar and butter, beat until light and fluffy. Add flour and cornstarch, dried butter powder.( this should be available from a cake decorating shop, etc) adds just the best butter flavor -- and mix well."", ""Divide dough into 18 equal pieces, shape into balls."", ""Roll balls in 3 tbls sugar."", ""Place 2\"" apart on ungreased cookie sheets."", ""For each cookies, flatten ball of dough firmly with cookie stamp."", ""Bake at 350* for 9-12 minutes or until bottoms are very light golden brown."", ""Cool 1 minutes, remove from cookie sheets.""]",www.food.com/recipe/stamped-shortbread-cookies-118586,Gathered,"[""granulated sugar"", ""butter"", ""flour"", ""cornstarch"", ""granulated sugar"", ""butter""]",Everyday,Other
6449,Watergate Cake,"[""1 box white cake mix"", ""1 box pistachio pudding mix"", ""3 eggs"", ""1 c. oil"", ""1 c. club soda"", ""1 c. nuts (if desired)""]","[""Mix first 5 ingredients for 2 minutes with electric mixer. Fold in nuts."", ""Bake in greased tube pan 50 to 55 minutes at 350\u00b0. Cool before serving.""]",www.cookbooks.com/Recipe-Details.aspx?id=248800,Gathered,"[""white cake mix"", ""pistachio pudding"", ""eggs"", ""oil"", ""club soda"", ""nuts""]",Everyday,Vanilla/Cream
6451,Candy Cane Cookies,"[""1 c. butter or margarine"", ""2 tsp. vanilla"", ""1/2 c. confectioners sugar"", ""2 Tbsp. water"", ""2 1/2 c. sifted flour"", ""1/2 tsp. salt"", ""1 1/2 c. Mother's oats""]","[""Beat butter or margarine and vanilla until creamy."", ""Add sugar gradually; beat until fluffy."", ""Add water."", ""Sift together flour and salt."", ""Add to creamed mixture, mixing thoroughly."", ""Stir in oats until blended."", ""Shape into canes."", ""Place on ungreased cookie sheets."", ""Bake in slow oven (325\u00b0) for 20 to 25 minutes."", ""Cool. Frost canes with thin confectioners sugar frosting."", ""Stripe with red food coloring."", ""Makes 36.""]",www.cookbooks.com/Recipe-Details.aspx?id=997104,Gathered,"[""butter"", ""vanilla"", ""confectioners sugar"", ""water"", ""flour"", ""salt"", ""oats""]",Everyday,Vanilla/Cream
6454,Brown Derby Dreamy Coconut Cake Recipe,"[""1 1/2 c. cake flour"", ""3/4 c. sugar"", ""1 1/2 tsp baking pwdr"", ""1/4 tsp salt"", ""1/4 c. water"", ""1/4 c. oil"", ""3 x Large eggs separated"", ""3 Tbsp. grapefruit juice"", ""1/2 tsp grated lemon zest"", ""1/4 tsp cream of tartar"", ""3/4 c. sugar"", ""1/4 c. light corn syrup"", ""1/4 c. water"", ""3 x egg whites room temperature"", ""1 tsp vanilla extract or possibly"", ""1/2 tsp almond extract"", ""1 1/2 c. shredded coconut""]","[""For the Cake: Sift together flour, sugar, baking pwdr and salt into bowl."", ""Make well in center of dry ingredients and add in water, oil, egg yolks, grapefruit juice and lemon zest."", ""Beat till very smooth."", ""Beat egg whites in small bowl with cream of tartar till stiff but not dry."", ""Gradually add in egg whites to batter and mix in gently till just blended."", ""Don't stir."", ""Turn batter into ungreased 9-inch springform pan and bake at 350 degrees till top of cake springs back when lightly touched, about 25 min."", ""Cold in pan on rack 15 min."", ""Loosen edges of cake carefully with knife and remove from pan."", ""For the White Mountain Frosting: Mix sugar, corn syrup and water in small heavy saucepan."", ""Insert candy thermometer and partly cover pan."", ""Bring to boil over medium heat."", ""Remove cover and boil without stirring till drop on tip of spoon will spin 6- to 8-inch thread or possibly thermometer registers 240 to 242 degrees."", ""Just before syrup reaches proper temperature, beat egg whites with electric mixer till soft peaks form."", ""When syrup reaches correct temperature, set mixer at high speed and pour syrup into whites in slow thin stream."", ""Beat till glossy and hard sufficient to hold shape."", ""Beat in vanilla extract."", ""To Assemble: With serrated knife, cut cake in half to make 2 layers."", ""Fill with part of White Mountain Frosting."", ""Frost top and sides with remaining frosting."", ""Sprinkle generously with coconut."", ""This recipe yields 8 to 12 servings.""]",cookeatshare.com/recipes/brown-derby-dreamy-coconut-cake-93633,Recipes1M,"[""cake flour"", ""sugar"", ""baking pwdr"", ""salt"", ""water"", ""oil"", ""eggs"", ""grapefruit juice"", ""lemon zest"", ""cream of tartar"", ""sugar"", ""light corn syrup"", ""water"", ""egg whites"", ""vanilla"", ""almond"", ""coconut""]",Everyday,Vanilla/Cream
6461,Crispy Broccoli Chips,"[""2 cups broccoli leaves, torn from stems into bite-size (can substitute with any other dark greens)"", ""1 teaspoon olive oil"", ""1 pinch of sea salt"", ""1 pinch brown sugar"", ""1 pinch of wasabi powder (optional)""]","[""Heat oven to 400 degrees."", ""Mix with hands and rub the leaves with seasoning for maximum absorption; spread the leaves in one layer and bake until crispy crisp, about 8~12 minutes."", ""Enjoy.""]",food52.com/recipes/9532-crispy-broccoli-chips,Gathered,"[""broccoli leaves"", ""olive oil"", ""salt"", ""brown sugar"", ""wasabi powder""]",Everyday,Other
6464,Cream Cheese Frosting,"[""1 (3 oz.) pkg. cream cheese"", ""1 Tbsp. milk"", ""1 tsp. vanilla"", ""2 1/2 c. confectioners sugar""]","[""Blend cheese, milk and vanilla."", ""Gradually add sugar, beating until frosting is smooth and of spreading consistency."", ""If necessary, stir in additional milk 1 teaspoon at a time.""]",www.cookbooks.com/Recipe-Details.aspx?id=293928,Gathered,"[""cream cheese"", ""milk"", ""vanilla"", ""confectioners sugar""]",Everyday,Vanilla/Cream
6466,Maple Walnut Pie,"[""1 (9 inch) unbaked pie crust"", ""1/2 cup brown sugar"", ""2 tablespoons all-purpose flour"", ""1 1/4 cups maple syrup"", ""3 tablespoons butter"", ""1/4 teaspoon salt"", ""3 eggs"", ""1 1/2 teaspoons maple flavored extract"", ""1 cup walnut halves""]","[""Preheat oven to 375 degrees F (190 degrees C.)"", ""In a saucepan, Mix brown sugar and flour. Add maple syrup, butter and salt. Heat until butter melts, stirring constantly."", ""In a medium bowl, beat eggs with maple flavoring. Stir in sugar mixture. Pour into unbaked pie shell and sprinkle with walnuts."", ""Bake in the preheated oven for 40 to 45 minutes, or until filling is set.""]",www.allrecipes.com/recipe/26333/maple-walnut-pie/,Gathered,"[""crust"", ""brown sugar"", ""flour"", ""maple syrup"", ""butter"", ""salt"", ""eggs"", ""maple"", ""walnut halves""]",Everyday,Caramel
6477,Vegetable Pie,"[""1 pie shell"", ""2 or 3 small squash (yellow or zucchini)"", ""1 bell pepper"", ""1 medium onion"", ""1 sliced tomato"", ""mushrooms (as desired, fresh ones are better)"", ""1 c. mayonnaise"", ""1 c. Mozzarella cheese, shredded""]","[""Slice squash, pepper, onion and mushrooms."", ""Saute in butter or margarine. Drain."", ""Set vegetables aside."", ""Combine mayonnaise and cheese together."", ""Line pie shell with tomato slices. Top with vegetables, then top with cheese mixture."", ""Bake at 350\u00b0 for 1 hour or until done.""]",www.cookbooks.com/Recipe-Details.aspx?id=709871,Gathered,"[""pie shell"", ""zucchini"", ""bell pepper"", ""onion"", ""tomato"", ""mushrooms"", ""mayonnaise"", ""Mozzarella cheese""]",Everyday,Other
6489,Chocolate Chip Cake,"[""1 c. chopped dates"", ""1 tsp. baking soda"", ""1 c. hot water"", ""1 c. sugar"", ""3/4 c. shortening"", ""2 eggs, well beaten"", ""1 3/4 c. flour"", ""1/2 tsp. salt"", ""1/2 tsp. baking soda"", ""2 Tbsp. cocoa"", ""1 tsp. vanilla"", ""1 c. chocolate chips"", ""1/2 c. chopped nuts""]","[""Add 1 teaspoon baking soda to dates and cover with hot water. Cool."", ""Cream sugar and shortening until light."", ""Add eggs."", ""Add sifted dry ingredients alternately with vanilla and date mixture. Stir until smooth after each addition."", ""Pour into greased 9 x 13-inch pan."", ""Sprinkle chips and nuts on top of cake."", ""Bake at 350\u00b0 for 30 to 40 minutes."", ""Cool and cut into squares and serve with whipped cream and cherries.""]",www.cookbooks.com/Recipe-Details.aspx?id=349061,Gathered,"[""dates"", ""baking soda"", ""water"", ""sugar"", ""shortening"", ""eggs"", ""flour"", ""salt"", ""baking soda"", ""cocoa"", ""vanilla"", ""chocolate chips"", ""nuts""]",Everyday,Chocolate
6493,$250.00 Chocolate Chip Cookies,"[""2 cups butter"", ""2 cups white sugar"", ""2 cups brown sugar"", ""4 large eggs"", ""2 teaspoons vanilla"", ""4 cups flour"", ""5 cups oatmeal, blended in food processor"", ""1 teaspoon salt"", ""2 teaspoons baking powder"", ""2 teaspoons baking soda"", ""24 ounces chocolate chips"", ""1 (12 ounce) box Hershey's semi-sweet baking chocolate, grated"", ""3 cups chopped nuts""]","[""Mix all ingredients together just until blended."", ""Spoon large tbspfuls onto a baking sheet."", ""Bake at 350\u00b0 for 10-14 minutes.""]",www.food.com/recipe/250-00-chocolate-chip-cookies-118843,Gathered,"[""butter"", ""white sugar"", ""brown sugar"", ""eggs"", ""vanilla"", ""flour"", ""processor"", ""salt"", ""baking powder"", ""baking soda"", ""chocolate chips"", ""chocolate"", ""nuts""]",Everyday,Chocolate
6500,Keto Chocolate Chip Skillet Cookie,"[""3/4 cups Butter, Melted"", ""2/3 cups Lakanto Granulated Sweetener"", ""2 Large Eggs"", ""2 teaspoons Vanilla Extract"", ""3 cups Almond Flour"", ""1/2 teaspoons Baking Soda"", ""1/2 teaspoons Kosher Salt"", ""1/2 bags Lily's Chocolate Chips""]","[""Preheat oven to 350\u00b0F and grease a 10-inch oven proof skillet with butter or cooking spray."", ""Add melted butter and sweetner to a stand mixer (or hand mixer with a large bowl) mix on medium until combined. Add eggs and vanilla and mix until all combined."", ""Add almond flour, baking soda and salt. Mix until dough forms. Fold in chocolate chips."", ""Press into skillet in an even layer. Bake for 20-25 minutes. 20 minutes will result in a gooey skillet cookie while 25 minutes will be firmer."", ""Cut into 10 slices and serve with your favorite keto-friendly ice cream."", ""Note: Lakanto is a keto sweetener that is a 1 for 1 substitute for sugar."", ""Nutrition: Calories: 388kcal, Carbohydrates: 8g, Protein: 10g, Fat: 37g, Saturated Fat: 12g, Fiber: 4g, Sugar: 1g""]",tastykitchen.com/recipes/desserts/keto-chocolate-chip-skillet-cookie/,Gathered,"[""Butter"", ""Eggs"", ""Vanilla"", ""Flour"", ""Baking Soda"", ""Kosher Salt"", ""Chocolate Chips""]",Everyday,Chocolate
6508,Foolproof Sourdough Starter,"[""1/2 cup plain yogurt"", ""1/2 cup milk (skim, regular or buttermilk)"", ""1/2 cup unbleached flour""]","[""Mix the milk and yogurt together in a glass or pottery container (Do not use metal)."", ""Place lid on it, but don't seal it (sealed starters have been known to explode)."", ""Put mixture in a warm place (80 to 90 degrees) for about 24 hours."", ""The yogurt and milk will separate forming a large curd, when adding the flour just stir it all back together."", ""Add the flour stir, and put back in warm place for 3 to 5 days; stirring daily."", ""It will bubble and have the odor of fermentation--it is ready to use."", ""Remember the starter is a living thing and needs to be fed and fed frequently when an infant."", ""I feed the \""infant\"" weekly by placing it on the counter for several hours and allowing it to come to room temperature."", ""Then remove 1/2 cup starter, discarding the remainder."", ""Feed the 1/2 cup with equal amounts of milk (buttermilk will produce a stronger sour taste) and unbleached flour; i.e. 1 cup flour and 1 cup milk plus 1/2 cup of starter."", ""If you would like, you can feed the starter with 1/3 cup dry milk powder and 2/3 cup bottled water in place of the 1 cup milk.""]",www.food.com/recipe/foolproof-sourdough-starter-137811,Gathered,"[""plain yogurt"", ""milk"", ""flour""]",Everyday,Other
6509,Strawberry Or Peach Pie,"[""2 c. sugar"", ""2 c. water"", ""6 Tbsp. cornstarch"", ""2 baked pie shells"", ""2 small pkg. strawberry/peach Jell-O"", ""1 pt. strawberries or peaches""]","[""Mix sugar, water and cornstarch."", ""Stir and cook until thick and clear, stirring constantly."", ""Remove from the stove and add the Jell-O and stir until thoroughly mixed."", ""Fill baked pie shells with strawberries or sliced peaches and pour mixture over them. Chill until set."", ""Garnish with whipped cream.""]",www.cookbooks.com/Recipe-Details.aspx?id=815830,Gathered,"[""sugar"", ""water"", ""cornstarch"", ""strawberry/peach"", ""strawberries""]",Everyday,Fruity/Berry
6514,Mashed Potato Cake,"[""2 pounds waxy potatoes, such as Yukon Gold, peeled and quartered"", ""Kosher salt"", ""1/2 cup olive oil"", ""Freshly ground pepper""]","[""In a medium saucepan, cover the potatoes with cold water and bring to a boil over moderately high heat."", ""Add 1 teaspoon of salt and boil until the potatoes are tender, about 20 minutes; drain."", ""Return the potatoes to the pan and shake over high heat to dry them out."", ""Mash the potatoes well."", ""Add 1/4 cup of the olive oil and season with salt and pepper."", ""Preheat the oven to 400."", ""In a 9-inch heavy-bottomed ovenproof skillet, heat 2 tablespoons of the oil."", ""Add the potatoes and smooth the top."", ""Cook over high heat until a crust starts to form, about 3 minutes."", ""Transfer the skillet to the oven and bake for about 20 minutes, or until the cake is browned and crusty on the bottom."", ""Set the skillet over high heat; shake the pan to loosen the cake."", ""Invert the cake onto a cookie sheet."", ""Heat the remaining 2 tablespoons oil in the skillet."", ""Slide the cake into the skillet, crusty side up and cook over high heat for 2 minutes."", ""Return the skillet to the oven and cook for about 10 minutes, or until the bottom is crusty."", ""Quarter the cake and serve hot.""]",www.foodandwine.com/recipes/mashed-potato-cake,Recipes1M,"[""potatoes"", ""Kosher salt"", ""olive oil"", ""Freshly ground pepper""]",Everyday,Other
6516,Swedish Apple Pie,"[""2 c. chopped, peeled apples"", ""1/2 c. chopped walnuts"", ""1/2 c. flour"", ""dash of salt"", ""1/2 tsp. vanilla"", ""1 tsp. baking powder"", ""1 tsp. cinnamon"", ""1/2 c. sugar"", ""1 egg""]","[""Mix all ingredients together in medium bowl."", ""Pour into greased 8-inch pie plate."", ""Bake at 350\u00b0 for 25 minutes."", ""When cooled, top with whipped cream."", ""Sprinkle with finely chopped walnuts, if desired.""]",www.cookbooks.com/Recipe-Details.aspx?id=426596,Gathered,"[""peeled apples"", ""walnuts"", ""flour"", ""salt"", ""vanilla"", ""baking powder"", ""cinnamon"", ""sugar"", ""egg""]",Everyday,Vanilla/Cream
6522,Lemon Squares/Lemon Bar Cookies,"[""12 cup butter"", ""1 cup sifted flour"", ""13 cup powdered sugar"", ""1 -2 tablespoon microplaned or grated lemon, rind of"", ""2 eggs"", ""14 teaspoon salt"", ""2 tablespoons flour"", ""1 cup granulated sugar"", ""3 tablespoons fresh lemon juice, to taste"", ""1 tablespoon microplaned or grated lemon, rind of"", ""powdered sugar, for top""]","[""Preheat oven to 350F."", ""Blend the butter, flour, powdered sugar and lemon peel."", ""Spread in a 9 X 9 inch UNGREASED pan."", ""Bake for 10 minutes."", ""Combine the rest of the ingredients, (not the powdered sugar), and pour over the baked mixture."", ""Bake an additional 30 minutes."", ""Sprinkle powdered sugar of the top when out of the oven."", ""Loosen the sides with the sharp point of a knife."", ""Let the cake cool and then cut it into squares."", ""These can be refrigerated, but should be removed about 1/2 hour before serving to bring to room temperature.""]",www.food.com/recipe/lemon-squares-lemon-bar-cookies-100146,Recipes1M,"[""butter"", ""flour"", ""powdered sugar"", ""eggs"", ""salt"", ""flour"", ""sugar"", ""lemon juice"", ""powdered sugar""]",Everyday,Citrus
